Company,Customer ID,Application ID,Loan ID,Tpv,Product Type,Disbursement Date,Disbursement Amount,Origination Fee,Taxes,Loan Currency,Interest Rate Apr,Term,Term Unit,Payment Frequency,Pledged To,Pledged Date,Loan Status,Outstanding Loan Value,Other,New Loan ID,New Loan Date,Old Loan ID,Recovery Date,Recovery Value
ABF,CLI2234,DSB0219-002,DSB0219-002,235.2,factoring,2023-03-03,197.31,2.31,0.3,USD,109.27,18,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1420-006,DSB1420-006,105.94,factoring,2024-01-24,89.54,0.45,0.06,USD,57.09,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB1153-003,DSB1153-003,487.2,factoring,2023-11-11,438.74,4.08,0.53,USD,76.19,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB1143-007,DSB1143-007,197.77,factoring,2023-11-10,167.16,0.84,0.11,USD,62.02,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB1311-008,DSB1311-008,"1,339.02",factoring,2023-12-21,"1,133.59",4.05,0.53,USD,62.03,48,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB1312-001,DSB1312-001,"1,000",factoring,2023-12-21,890,8.85,1.15,USD,61.15,67,days,bullet,,,Default,13,,,,,,
ABF,CLI0818,DSB3061-003,DSB3061-003,"1,334.28",factoring,2025-06-27,"1,319.21",13.34,1.73,USD,56.23,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI1467,DSB1066-003,DSB1066-003,"2,464.83",factoring,2023-10-24,"2,083.06",10.66,1.39,USD,55.21,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0560-003,DSB0560-003,432.02,factoring,2023-06-09,365.89,1.17,0.15,USD,59.4,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI0241,DSB2289-002,DSB2289-002,691.6,factoring,2024-09-26,578.66,8.15,1.06,USD,74.26,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB1028-006,DSB1028-006,699.44,factoring,2023-10-14,633.16,2.94,0.38,USD,51.44,44,days,bullet,,,Complete,0,,,,,,
ABF,CLI2589,DSB2812-003,DSB2812-003,597.4,factoring,2025-03-12,504.31,3.08,0.4,USD,73.52,79,days,bullet,,,Default,11.65,,,,,,
ABF,CLI2043,DSB0118-004,DSB0118-004,319.79,factoring,2023-02-03,270.86,0.85,0.11,USD,60.21,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0669-008,DSB0669-008,867.12,factoring,2023-07-08,734.17,2.55,0.33,USD,73.97,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI2537,DSB0665-001,DSB0665-001,"2,352",factoring,2023-07-06,"2,132.67",6.77,0.88,USD,60.89,47,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB0027-009,DSB0027-009,739.2,factoring,2023-01-07,670.01,2.35,0.31,USD,77.8,20,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB2819-002,DSB2819-002,784,factoring,2025-03-14,709.49,3.49,0.45,USD,31.31,108,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1909-014,DSB1909-014,209.1,factoring,2024-06-07,177.15,0.52,0.07,USD,60,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1909-011,DSB1909-011,90.76,factoring,2024-06-07,76.89,0.22,0.03,USD,59.93,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2604-012,DSB2604-012,188.64,factoring,2024-12-26,159.76,0.52,0.07,USD,67.04,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2604-024,DSB2604-024,794.77,factoring,2024-12-26,673.1,2.18,0.28,USD,67,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI0241,DSB1853-004,DSB1853-004,960.5,factoring,2024-05-23,811.43,4.42,0.57,USD,68.63,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0157-020,DSB0157-020,402.66,factoring,2023-02-14,340.99,1.13,0.15,USD,60.36,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0157-013,DSB0157-013,449.92,factoring,2023-02-14,381.01,1.26,0.16,USD,60.38,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI0430,DSB1969-002,DSB1969-002,452,factoring,2024-06-24,379.2,4.42,0.58,USD,99.76,25,days,bullet,,,Complete,0,,,,,,
ABF,CLI0689,DSB0912-001,DSB0912-001,600,factoring,2023-09-11,500,8.85,1.15,USD,96.93,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1703-039,DSB1703-039,290.7,factoring,2024-04-12,246.16,0.82,0.11,USD,61.85,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1703-021,DSB1703-021,421.95,factoring,2024-04-12,357.31,1.2,0.16,USD,61.87,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB1600-002,DSB1600-002,"3,136",factoring,2024-03-14,"2,841.28",11.04,1.44,USD,50.79,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB1600-014,DSB1600-014,"3,795.5",factoring,2024-03-14,"3,438.8",13.37,1.74,USD,51.61,69,days,bullet,,,Default,25.06,,,,,,
ABF,CLI0134,DSB2195-001,DSB2195-001,"4,177.6",factoring,2024-08-29,"3,535.96",13.27,1.73,USD,58.96,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0861-008,DSB0861-008,443.16,factoring,2023-08-28,375.2,1.31,0.17,USD,53.12,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI0999,DSB0865-003,DSB0865-003,"2,221.94",factoring,2023-08-28,"2,016.49",4.84,0.63,USD,40.63,74,days,bullet,,,Default,25.99,,,,,,
ABF,CLI2174,DSB0264-007,DSB0264-007,449.34,factoring,2023-03-17,380.35,1.41,0.18,USD,67.49,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB2458-003,DSB2458-003,800,factoring,2024-11-15,724.74,2.89,0.38,USD,52.73,60,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2696-025,DSB2696-025,540.6,factoring,2025-01-31,457.84,1.48,0.19,USD,59.46,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2160-028,DSB2160-028,"1,378.6",factoring,2024-08-16,"1,166.64",4.57,0.59,USD,60.95,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB2163-001,DSB2163-001,"1,169.28",factoring,2024-08-16,989.74,3.67,0.48,USD,62.14,48,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB2620-002,DSB2620-002,"1,000",factoring,2024-12-31,894.45,4.91,0.64,USD,56.96,59,days,bullet,,,Default,13,,,,,,
ABF,CLI2452,DSB1707-001,DSB1707-001,"2,490",factoring,2024-04-15,"2,102.29",12.57,1.63,USD,68.72,91,days,bullet,,,Default,20.41,,,,,,
ABF,CLI1301,DSB2057-001,DSB2057-001,"1,237.6",factoring,2024-07-16,"1,036.96",13.27,1.73,USD,94.21,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI2234,DSB0730-003,DSB0730-003,763.88,factoring,2023-07-26,643.47,5.15,0.67,USD,111.63,16,days,bullet,,,Complete,0,,,,,,
ABF,CLI2512,DSB0582-003,DSB0582-003,677.44,factoring,2023-06-15,572.08,3.32,0.43,USD,90.4,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI0670,DSB0359-001,DSB0359-001,"12,969.6",factoring,2023-04-17,"10,976.16",42.48,5.52,USD,50.79,102,days,bullet,,,Complete,0,,,,,,
ABF,CLI1279,DSB0708-002,DSB0708-002,"3,627.3",factoring,2023-07-19,"3,072.48",9.49,1.23,USD,54.05,107,days,bullet,,,Default,70.73,,,,,,
ABF,CLI1070,DSB2829-058,DSB2829-058,96.05,factoring,2025-03-17,81.28,0.32,0.04,USD,53.44,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2591-066,DSB2591-066,228.48,factoring,2024-12-20,193.59,0.55,0.07,USD,61.47,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2373-017,DSB2373-017,95.97,factoring,2024-10-18,81.39,0.16,0.02,USD,65.61,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0198-003,DSB0198-003,699.61,factoring,2023-02-25,588.21,5.72,0.74,USD,73.95,34,days,bullet,,,Complete,0,,,,,,
ABF,CLI1302,DSB2756-001,DSB2756-001,"2,170.31",factoring,2025-02-19,"1,837.9",6.07,0.79,USD,54.98,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2552-022,DSB2552-022,"1,029.25",factoring,2024-12-09,871.5,2.98,0.39,USD,73.91,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0878-002,DSB0878-002,701.74,factoring,2023-08-30,593.59,2.56,0.33,USD,54.52,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0878-007,DSB0878-007,993.78,factoring,2023-08-30,840.62,3.62,0.47,USD,54.51,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0148-003,DSB0148-003,"1,585.71",factoring,2023-02-13,"1,339.37",7.51,0.98,USD,55.63,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI2745,DSB1943-001,DSB1943-001,"2,572.77",factoring,2024-06-14,"2,171.86",13.27,1.73,USD,69.54,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI1301,DSB1730-001,DSB1730-001,183.68,factoring,2024-04-19,153.41,2.4,0.31,USD,116.02,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1058-024,DSB1058-024,166.68,factoring,2023-10-23,141.09,0.52,0.07,USD,60.73,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1059-009,DSB1059-009,482.59,factoring,2023-10-23,408.46,1.54,0.2,USD,54.06,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB3095-004,DSB3095-004,931.5,factoring,2025-07-18,905.18,23.29,3.03,USD,75.08,30,days,bullet,,,Current,931.4999999999999,,,,,,
ABF,CLI2234,DSB1421-004,DSB1421-004,70.96,factoring,2024-01-25,60.04,0.24,0.03,USD,62.37,48,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB2424-003,DSB2424-003,124.3,factoring,2024-11-04,112.08,0.92,0.12,USD,64.77,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI0786,DSB2503-001,DSB2503-001,814.24,factoring,2024-11-26,682.1,8.85,1.15,USD,111.34,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2288-039,DSB2288-039,116.98,factoring,2024-09-25,99.02,0.36,0.05,USD,60.71,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2288-029,DSB2288-029,232.56,factoring,2024-09-25,196.86,0.72,0.09,USD,60.71,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI2514,DSB0019-004,DSB0019-004,434.4,factoring,2023-01-05,367.85,1.23,0.16,USD,86,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0015-028,DSB0015-028,"1,063.31",factoring,2023-01-05,899.43,3.88,0.5,USD,68.15,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0015-030,DSB0015-030,323.38,factoring,2023-01-05,273.54,1.18,0.15,USD,68.14,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB0826-001,DSB0826-001,"4,600.48",factoring,2023-08-18,"3,895.41",13.27,1.73,USD,48.6,75,days,bullet,,,Complete,0,,,,,,
ABF,CLI2509,DSB2710-001,DSB2710-001,"1,226.05",factoring,2025-02-06,"1,027.15",13.27,1.73,USD,102.62,15,days,bullet,,,Complete,0,,,,,,
ABF,CLI2808,DSB2323-001,DSB2323-001,168,factoring,2024-10-03,140.53,2.01,0.26,USD,94.63,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1302,DSB2402-001,DSB2402-001,"3,472.16",factoring,2024-10-30,"2,936.34",13.27,1.73,USD,53.8,58,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB2070-006,DSB2070-006,840,factoring,2024-07-19,710.14,3.41,0.44,USD,53.98,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB1099-002,DSB1099-002,"1,683.36",factoring,2023-10-31,"1,523.95",7,0.91,USD,53.13,59,days,bullet,,,Complete,0,,,,,,
ABF,CLI1044,DSB1752-001,DSB1752-001,"18,736.05",factoring,2024-04-24,"15,865.64",53.1,6.9,USD,54.81,62,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0777-029,DSB0777-029,122.4,factoring,2023-08-07,103.51,0.47,0.06,USD,61.56,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB2864-004,DSB2864-004,"4,500",factoring,2025-03-31,"4,078.72",14.41,1.87,USD,50.49,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB2868-002,DSB2868-002,"1,200.32",factoring,2025-03-31,"1,087.43",4.3,0.56,USD,20.66,122,days,bullet,,,Current,14.04,,,,,,
ABF,CLI0864,DSB0748-003,DSB0748-003,631.11,factoring,2023-07-28,534.28,1.91,0.25,USD,59.56,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2537,DSB1239-003,DSB1239-003,560,factoring,2023-12-05,507.4,1.94,0.25,USD,61.39,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB0436-010,DSB0436-010,"1,135.96",factoring,2023-05-08,962.09,3.08,0.4,USD,53.57,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0435-015,DSB0435-015,405.67,factoring,2023-05-08,342.74,1.84,0.24,USD,62.36,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB0937-001,DSB0937-001,"1,200",factoring,2023-09-16,"1,065",13.27,1.73,USD,64.05,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB2086-002,DSB2086-002,321.3,factoring,2024-07-25,270.68,2.14,0.28,USD,97.69,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0012-002,DSB0012-002,342.16,factoring,2023-01-04,289.06,1.57,0.2,USD,69.36,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0527-010,DSB0527-010,911.05,factoring,2023-05-31,771.18,2.84,0.37,USD,53.98,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI1477,DSB0660-002,DSB0660-002,440,factoring,2023-07-05,369.16,4.28,0.56,USD,82.98,26,days,bullet,,,Complete,0,,,,,,
ABF,CLI2747,DSB1987-001,DSB1987-001,"1,509.19",factoring,2024-06-28,"1,276.45",5.63,0.73,USD,67.22,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB1994-001,DSB1994-001,392.62,factoring,2024-06-28,332.08,1.46,0.19,USD,61.03,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB1973-009,DSB1973-009,757.1,factoring,2024-06-25,686.62,2.07,0.27,USD,50.04,44,days,bullet,,,Complete,0,,,,,,
ABF,CLI2313,DSB1491-001,DSB1491-001,988.75,factoring,2024-02-14,830.44,8.85,1.15,USD,77.84,54,days,bullet,,,Complete,0,,,,,,
ABF,CLI2563,DSB1492-001,DSB1492-001,"2,831.01",factoring,2024-02-14,"2,391.36",13.27,1.73,USD,75.47,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB1494-001,DSB1494-001,"1,350.64",factoring,2024-02-14,"1,140.09",7.03,0.91,USD,161.04,8,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB0180-001,DSB0180-001,"1,786.39",factoring,2023-02-21,"1,511.99",5.7,0.74,USD,60.19,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI0118,DSB2053-002,DSB2053-002,"4,377.76",factoring,2024-07-15,"3,704.81",14.42,1.87,USD,66.5,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI0241,DSB2054-003,DSB2054-003,259.5,factoring,2024-07-15,218.26,2.05,0.27,USD,113.9,18,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2019-005,DSB2019-005,127.5,factoring,2024-07-05,107.95,0.38,0.05,USD,53.88,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2019-059,DSB2019-059,442.93,factoring,2024-07-05,375,1.32,0.17,USD,53.84,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1137-008,DSB1137-008,276,factoring,2023-11-08,233.47,1,0.13,USD,56.23,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB2841-006,DSB2841-006,941.92,factoring,2025-03-21,796.39,3.76,0.49,USD,55.58,70,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0052-008,DSB0052-008,809.54,factoring,2023-01-16,683.62,3.97,0.52,USD,63.75,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2443-054,DSB2443-054,448.89,factoring,2024-11-11,380.15,1.25,0.16,USD,60.35,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB2625-001,DSB2625-001,"3,485",factoring,2025-01-06,"3,154.45",14.96,1.94,USD,41.67,91,days,bullet,,,Default,40.77,,,,,,
ABF,CLI1070,DSB1642-001,DSB1642-001,52.95,factoring,2024-03-26,44.83,0.16,0.02,USD,53.89,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB1436-008,DSB1436-008,"2,050.42",factoring,2024-01-29,"1,858.08",6.9,0.9,USD,60.82,25,days,bullet,,,Complete,0,,,,,,
ABF,CLI2589,DSB1340-002,DSB1340-002,271.2,factoring,2023-12-29,229.54,0.86,0.11,USD,75.72,61,days,bullet,,,Complete,0,,,,,,
ABF,CLI0241,DSB1403-001,DSB1403-001,"1,772.4",factoring,2024-01-19,"1,495.7",9.59,1.25,USD,69.96,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1294-002,DSB1294-002,689.92,factoring,2023-12-15,625.27,2.26,0.29,USD,56.34,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2747,DSB1295-004,DSB1295-004,"1,314.87",factoring,2023-12-16,"1,111.16",5.73,0.75,USD,51.25,97,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0304-001,DSB0304-001,"3,010.54",factoring,2023-03-30,"2,543.96",13.27,1.73,USD,62.21,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB2786-001,DSB2786-001,632.93,factoring,2025-02-28,535.29,2.39,0.31,USD,67.3,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB0455-006,DSB0455-006,806.4,factoring,2023-05-15,730.14,3.26,0.42,USD,31.16,108,days,bullet,,,Default,9.43,,,,,,
ABF,CLI2165,DSB0455-008,DSB0455-008,616,factoring,2023-05-15,557.75,2.49,0.32,USD,31.16,108,days,bullet,,,Default,7.21,,,,,,
ABF,CLI0716,DSB0462-002,DSB0462-002,"1,120.4",factoring,2023-05-15,947.47,4.31,0.56,USD,94.23,18,days,bullet,,,Complete,0,,,,,,
ABF,CLI0558,DSB1327-004,DSB1327-004,649.6,factoring,2023-12-28,549.55,2.31,0.3,USD,59.26,56,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1333-015,DSB1333-015,628.12,factoring,2023-12-28,531.61,2.03,0.26,USD,54.1,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1333-027,DSB1333-027,634.55,factoring,2023-12-28,537.05,2.05,0.27,USD,54.1,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI2509,DSB3082-001,DSB3082-001,"3,356.1",factoring,2025-07-14,"3,259.71",85.3,11.09,USD,65.2,61,days,bullet,,,Current,"3,356.1000000000004",,,,,,
ABF,CLI1070,DSB0899-001,DSB0899-001,"1,216.3",factoring,2023-09-06,"1,029.33",4.01,0.52,USD,60.93,40,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2847-050,DSB2847-050,769.78,factoring,2025-03-26,651.94,2.1,0.27,USD,61.76,51,days,bullet,,,Default,654.3100000000001,,,,,,
ABF,CLI0581,DSB0471-011,DSB0471-011,504,factoring,2023-05-17,426.86,1.36,0.18,USD,54.82,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI2747,DSB1184-003,DSB1184-003,793.73,factoring,2023-11-18,670.48,3.71,0.48,USD,95.2,20,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2525-020,DSB2525-020,29.17,factoring,2024-12-02,24.7,0.08,0.01,USD,73.93,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2525-048,DSB2525-048,76.25,factoring,2024-12-02,64.57,0.22,0.03,USD,73.93,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2102-040,DSB2102-040,66.95,factoring,2024-07-30,56.68,0.2,0.03,USD,53.92,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI2394,DSB1178-001,DSB1178-001,"1,120",factoring,2023-11-17,944.5,6.64,0.86,USD,110.03,12,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1181-006,DSB1181-006,112,factoring,2023-11-17,101.53,0.34,0.04,USD,73.17,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI1467,DSB0785-001,DSB0785-001,"9,551.48",factoring,2023-08-08,"8,088.76",26.55,3.45,USD,118.09,10,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2218-021,DSB2218-021,327.28,factoring,2024-09-06,277.55,0.56,0.07,USD,52.54,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2218-052,DSB2218-052,96.05,factoring,2024-09-06,81.46,0.16,0.02,USD,52.54,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB2605-001,DSB2605-001,"1,827.93",factoring,2024-12-27,"1,545.38",7.4,0.96,USD,68.66,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1477,DSB1431-001,DSB1431-001,"24,729.2",factoring,2024-01-27,"20,934.82",75.22,9.78,USD,58.14,83,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2567-034,DSB2567-034,27.12,factoring,2024-12-13,22.95,0.09,0.01,USD,67.54,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2567-049,DSB2567-049,168.55,factoring,2024-12-13,142.64,0.56,0.07,USD,67.72,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2567-050,DSB2567-050,695.76,factoring,2024-12-13,588.79,2.3,0.3,USD,67.72,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI0558,DSB2558-002,DSB2558-002,"2,778.98",factoring,2024-12-11,"2,350.84",10,1.3,USD,61.23,72,days,bullet,,,Complete,0,,,,,,
ABF,CLI2512,DSB0101-003,DSB0101-003,599.69,factoring,2023-01-30,507.72,1.79,0.23,USD,81.83,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB0230-002,DSB0230-002,141.25,factoring,2023-03-07,118.93,1,0.13,USD,83.87,23,days,bullet,,,Complete,0,,,,,,
ABF,CLI1936,DSB0491-001,DSB0491-001,420.95,factoring,2023-05-23,351.55,5.54,0.72,USD,96.37,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0367-003,DSB0367-003,130.07,factoring,2023-04-19,110.01,0.49,0.06,USD,68.27,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0963-039,DSB0963-039,732.83,factoring,2023-09-27,620.06,2.51,0.33,USD,61.08,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1842-003,DSB1842-003,"1,036.44",factoring,2024-05-17,938.32,4.28,0.56,USD,31.19,105,days,bullet,,,Default,12.13,,,,,,
ABF,CLI2394,DSB1828-003,DSB1828-003,884.8,factoring,2024-05-17,746.77,4.7,0.61,USD,91.75,25,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB1818-001,DSB1818-001,33.9,factoring,2024-05-13,28.36,0.4,0.05,USD,401.09,4,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB1819-004,DSB1819-004,"1,387.71",factoring,2024-05-13,"1,257.69",4.54,0.59,USD,52.48,60,days,bullet,,,Complete,0,,,,,,
ABF,CLI1477,DSB1826-002,DSB1826-002,248.6,factoring,2024-05-14,209.82,1.32,0.17,USD,85.14,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2257-028,DSB2257-028,"2,535.12",factoring,2024-09-16,"2,145.41",8.35,1.09,USD,60.93,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1767-027,DSB1767-027,"1,030.2",factoring,2024-04-26,872.53,2.78,0.36,USD,53.55,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB0347-001,DSB0347-001,"4,040.37",factoring,2023-04-13,"3,419.32",13.27,1.73,USD,67.72,91,days,bullet,,,Default,33.14,,,,,,
ABF,CLI2043,DSB0978-002,DSB0978-002,"1,779.75",factoring,2023-09-29,"1,507.09",5.04,0.66,USD,53.02,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI2606,DSB1122-014,DSB1122-014,255,factoring,2023-11-03,215.23,1.34,0.17,USD,85.1,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB1373-006,DSB1373-006,270.3,factoring,2024-01-10,228.5,1.11,0.14,USD,61.58,62,days,bullet,,,Complete,0,,,,,,
ABF,CLI1354,DSB2342-001,DSB2342-001,221.48,factoring,2024-10-09,184.9,2.97,0.39,USD,91.12,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1323-015,DSB1323-015,782.74,factoring,2023-12-22,709.2,2.74,0.36,USD,65.4,24,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2804-040,DSB2804-040,"2,072.84",factoring,2025-03-07,"1,754.27",6.76,0.88,USD,62.25,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2933-008,DSB2933-008,957.02,factoring,2025-04-28,810.61,2.53,0.33,USD,60.19,39,days,bullet,,,Default,813.47,,,,,,
ABF,CLI1279,DSB2237-003,DSB2237-003,"4,614.4",factoring,2024-09-11,"3,904.34",15.84,2.06,USD,36.27,124,days,bullet,,,Default,89.98,,,,,,
ABF,CLI0864,DSB2944-001,DSB2944-001,195.02,factoring,2025-05-02,164.47,1.14,0.15,USD,59.68,89,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB0414-001,DSB0414-001,"2,840.21",factoring,2023-04-29,"2,572.84",10.4,1.35,USD,56.92,27,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB2448-002,DSB2448-002,"1,400.75",factoring,2024-11-13,"1,185.83",4.25,0.55,USD,68.66,51,days,bullet,,,Complete,0,,,,,,
ABF,CLI2295,DSB1039-002,DSB1039-002,596.64,factoring,2023-10-17,503.69,3.06,0.4,USD,92.81,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI1936,DSB2239-001,DSB2239-001,839.72,factoring,2024-09-12,703.76,8.85,1.15,USD,64.82,57,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB2111-001,DSB2111-001,500,factoring,2024-07-31,445.46,4.01,0.52,USD,83.98,33,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2123-013,DSB2123-013,229.5,factoring,2024-08-02,194.45,0.55,0.07,USD,59.89,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI2566,DSB0558-001,DSB0558-001,"1,194.12",factoring,2023-06-09,"1,000.01",13.27,1.73,USD,112.11,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI0211,DSB0649-002,DSB0649-002,546.1,factoring,2023-07-03,458.71,4.85,0.63,USD,77.77,59,days,bullet,,,Complete,0,,,,,,
